Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/20/16,AQS,360610135,3,8.4,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/21/16,AQS,360610135,3,8.5,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/22/16,AQS,360610135,3,6.7,ug/m3 LC,28,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/23/16,AQS,360610135,3,8.4,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/24/16,AQS,360610135,3,9.6,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/25/16,AQS,360610135,3,15.3,ug/m3 LC,58,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/26/16,AQS,360610135,3,16.5,ug/m3 LC,60,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/27/16,AQS,360610135,3,10.2,ug/m3 LC,43,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/28/16,AQS,360610135,3,11,ug/m3 LC,46,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/29/16,AQS,360610135,3,11.4,ug/m3 LC,48,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/30/16,AQS,360610135,3,10.5,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
1/31/16,AQS,360610135,3,16.2,ug/m3 LC,60,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/1/16,AQS,360610135,3,15,ug/m3 LC,57,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/2/16,AQS,360610135,3,7.7,ug/m3 LC,32,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/3/16,AQS,360610135,3,10.6,ug/m3 LC,44,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/4/16,AQS,360610135,3,5.9,ug/m3 LC,25,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/5/16,AQS,360610135,3,5.3,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/6/16,AQS,360610135,3,16,ug/m3 LC,59,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/7/16,AQS,360610135,3,12.4,ug/m3 LC,52,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/8/16,AQS,360610135,3,6.9,ug/m3 LC,29,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/9/16,AQS,360610135,3,10,ug/m3 LC,42,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/10/16,AQS,360610135,3,9.7,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/11/16,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/12/16,AQS,360610135,3,6.5,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/13/16,AQS,360610135,3,7.1,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/14/16,AQS,360610135,3,9,ug/m3 LC,38,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/15/16,AQS,360610135,3,12.6,ug/m3 LC,52,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/16/16,AQS,360610135,3,10.8,ug/m3 LC,45,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/17/16,AQS,360610135,3,9.4,ug/m3 LC,39,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/18/16,AQS,360610135,3,5.8,ug/m3 LC,24,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/19/16,AQS,360610135,3,10.2,ug/m3 LC,43,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/20/16,AQS,360610135,3,9.5,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/21/16,AQS,360610135,3,10.4,ug/m3 LC,43,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/26/16,AQS,360610135,3,6.5,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/27/16,AQS,360610135,3,9.2,ug/m3 LC,38,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/28/16,AQS,360610135,3,10.2,ug/m3 LC,43,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
2/29/16,AQS,360610135,3,12.2,ug/m3 LC,51,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/1/16,AQS,360610135,3,9.7,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/3/16,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/4/16,AQS,360610135,3,7.8,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/5/16,AQS,360610135,3,5.8,ug/m3 LC,24,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/6/16,AQS,360610135,3,8.7,ug/m3 LC,36,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/7/16,AQS,360610135,3,14.6,ug/m3 LC,56,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/9/16,AQS,360610135,3,24.2,ug/m3 LC,76,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/10/16,AQS,360610135,3,14.6,ug/m3 LC,56,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/11/16,AQS,360610135,3,4.2,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/12/16,AQS,360610135,3,6.1,ug/m3 LC,25,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/13/16,AQS,360610135,3,7.7,ug/m3 LC,32,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/14/16,AQS,360610135,3,5.5,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/15/16,AQS,360610135,3,4.6,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/16/16,AQS,360610135,3,9.5,ug/m3 LC,40,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/17/16,AQS,360610135,3,6,ug/m3 LC,25,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/18/16,AQS,360610135,3,4.6,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/19/16,AQS,360610135,3,4,ug/m3 LC,17,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/20/16,AQS,360610135,3,5.3,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/21/16,AQS,360610135,3,5.1,ug/m3 LC,21,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/22/16,AQS,360610135,3,6.2,ug/m3 LC,26,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/23/16,AQS,360610135,3,11.9,ug/m3 LC,50,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/24/16,AQS,360610135,3,10.8,ug/m3 LC,45,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/25/16,AQS,360610135,3,13.5,ug/m3 LC,54,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/26/16,AQS,360610135,3,4.9,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/27/16,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/28/16,AQS,360610135,3,2.6,ug/m3 LC,11,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/29/16,AQS,360610135,3,4.7,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/30/16,AQS,360610135,3,7,ug/m3 LC,29,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
3/31/16,AQS,360610135,3,10.1,ug/m3 LC,42,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/1/16,AQS,360610135,3,8.5,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/2/16,AQS,360610135,3,5,ug/m3 LC,21,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/3/16,AQS,360610135,3,4.5,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/4/16,AQS,360610135,3,7.9,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/5/16,AQS,360610135,3,4.9,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/6/16,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/7/16,AQS,360610135,3,5.3,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/8/16,AQS,360610135,3,3.6,ug/m3 LC,15,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/9/16,AQS,360610135,3,6.4,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/10/16,AQS,360610135,3,5,ug/m3 LC,21,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/11/16,AQS,360610135,3,9.2,ug/m3 LC,38,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/12/16,AQS,360610135,3,8,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/13/16,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/14/16,AQS,360610135,3,6.4,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/15/16,AQS,360610135,3,7.5,ug/m3 LC,31,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/16/16,AQS,360610135,3,5.4,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/17/16,AQS,360610135,3,5.9,ug/m3 LC,25,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/18/16,AQS,360610135,3,7.8,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/19/16,AQS,360610135,3,6.4,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/20/16,AQS,360610135,3,3.4,ug/m3 LC,14,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/21/16,AQS,360610135,3,9.1,ug/m3 LC,38,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/22/16,AQS,360610135,3,17.5,ug/m3 LC,62,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/23/16,AQS,360610135,3,5.5,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/24/16,AQS,360610135,3,4.2,ug/m3 LC,18,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/25/16,AQS,360610135,3,8.8,ug/m3 LC,37,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/26/16,AQS,360610135,3,8.8,ug/m3 LC,37,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/27/16,AQS,360610135,3,4,ug/m3 LC,17,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/28/16,AQS,360610135,3,4.8,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/29/16,AQS,360610135,3,5.5,ug/m3 LC,23,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
4/30/16,AQS,360610135,3,5,ug/m3 LC,21,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/1/16,AQS,360610135,3,2.9,ug/m3 LC,12,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/2/16,AQS,360610135,3,7.9,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/3/16,AQS,360610135,3,2.7,ug/m3 LC,11,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/4/16,AQS,360610135,3,2.4,ug/m3 LC,10,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/5/16,AQS,360610135,3,2.3,ug/m3 LC,10,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/6/16,AQS,360610135,3,4,ug/m3 LC,17,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/7/16,AQS,360610135,3,3.4,ug/m3 LC,14,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/8/16,AQS,360610135,3,5,ug/m3 LC,21,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/9/16,AQS,360610135,3,9.3,ug/m3 LC,39,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/10/16,AQS,360610135,3,4.5,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/11/16,AQS,360610135,3,8.3,ug/m3 LC,35,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/12/16,AQS,360610135,3,11.6,ug/m3 LC,48,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/13/16,AQS,360610135,3,12.5,ug/m3 LC,52,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/14/16,AQS,360610135,3,4,ug/m3 LC,17,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/16/16,AQS,360610135,3,3.2,ug/m3 LC,13,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/17/16,AQS,360610135,3,7.5,ug/m3 LC,31,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/18/16,AQS,360610135,3,4.5,ug/m3 LC,19,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/19/16,AQS,360610135,3,8,ug/m3 LC,33,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/20/16,AQS,360610135,3,4.8,ug/m3 LC,20,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/21/16,AQS,360610135,3,6.5,ug/m3 LC,27,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/22/16,AQS,360610135,3,5.2,ug/m3 LC,22,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/23/16,AQS,360610135,3,6.7,ug/m3 LC,28,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/24/16,AQS,360610135,3,7.3,ug/m3 LC,30,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/25/16,AQS,360610135,3,14,ug/m3 LC,55,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
5/26/16,AQS,360610135,3,19.2,ug/m3 LC,66,CCNY,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
