Date,Price,Open,High,Low,Vol.,Change %
12/11/80,908.45,916.2,918.52,895.45,,-0.85%
12/12/80,917.15,908.45,923.13,906.48,,0.96%
12/15/80,911.6,917.16,927.66,907.84,,-0.61%
12/16/80,918.09,911.59,922.34,902.47,,0.71%
12/17/80,928.5,918.09,933.95,913.05,,1.13%
12/18/80,930.2,928.5,948.38,925,,0.18%
12/19/80,937.2,930.2,945.31,924.56,,0.75%
12/22/80,958.79,937.2,962.7,934.64,,2.30%
12/23/80,958.28,958.8,971.25,949.48,,-0.05%
12/24/80,963.05,958.28,968.17,950.84,,0.50%
12/26/80,966.38,963.05,969.38,958.45,,0.35%
12/29/80,960.58,966.38,974.56,956.41,,-0.60%
12/30/80,962.03,960.58,969.55,952.98,,0.15%
12/31/80,963.99,962.03,971.5,955.55,,0.20%
1/2/81,972.78,963.98,975.69,958.7,,0.91%
1/5/81,992.66,976.28,996.94,976.28,,2.04%
1/6/81,"1,004.69",992.66,"1,013.14",986.27,,1.21%
1/7/81,980.89,986.34,986.34,962.63,,-2.37%
1/8/81,965.7,980.89,986.02,959.13,,-1.55%
1/9/81,968.69,965.7,977.05,957.77,,0.31%
1/12/81,968.77,968.69,983.88,964.77,,0.01%
1/13/81,965.1,968.77,971.25,956.48,,-0.38%
1/14/81,966.47,965.09,978.06,960.75,,0.14%
1/15/81,969.97,966.47,975.17,959.3,,0.36%
1/16/81,973.29,969.97,980.3,964.84,,0.34%
1/19/81,970.99,973.3,980.38,965.36,,-0.24%
1/20/81,950.68,970.98,975.94,948.55,,-2.09%
1/21/81,946.25,950.69,954.02,938.48,,-0.47%
1/22/81,940.44,946.25,951.28,934.13,,-0.61%
1/23/81,940.19,940.44,947.09,934.3,,-0.03%
1/26/81,938.91,940.19,947.7,930.89,,-0.14%
1/27/81,949.49,938.91,954.69,935.92,,1.13%
1/28/81,942.58,949.48,956.91,939.69,,-0.73%
1/29/81,948.89,942.58,955.63,937.13,,0.67%
1/30/81,947.27,948.89,960.23,940.61,,-0.17%
2/2/81,932.25,947.09,947.09,923.89,,-1.59%
2/3/81,941.38,932.25,944.38,925.77,,0.98%
2/4/81,941.98,941.38,948.2,933.28,,0.06%
2/5/81,946.76,941.98,952.22,936.09,,0.51%
2/6/81,952.3,946.77,959.98,944.2,,0.59%
2/9/81,947.18,952.3,958.53,943.27,,-0.54%
2/10/81,948.63,947.19,955.13,940.02,,0.15%
2/11/81,942.49,948.63,954.44,938.98,,-0.65%
2/12/81,936.6,942.48,947.52,933.02,,-0.62%
2/13/81,931.57,936.59,940.19,926.45,,-0.54%
2/17/81,939.68,931.56,944.28,930.38,,0.87%
2/18/81,947.1,939.69,950.34,935.16,,0.79%
2/19/81,933.36,947.09,952.05,930.3,,-1.45%
2/20/81,936.09,933.36,942.41,926.11,,0.29%
2/23/81,945.23,936.09,952.22,930.64,,0.98%
2/24/81,946.1,945.23,955.63,938.77,,0.09%
2/25/81,954.4,946.09,958.52,932.22,,0.88%
2/26/81,966.81,954.41,972.22,953,,1.30%
2/27/81,974.58,966.81,980.88,960.59,,0.80%
3/2/81,977.99,974.58,983.75,964.36,,0.35%
3/3/81,966.02,977.98,982.02,961.66,,-1.22%
3/4/81,971.44,966.02,980.7,959.47,,0.56%
3/5/81,964.62,971.44,977.11,961.39,,-0.70%
3/6/81,964.62,964.63,972.13,955.7,,0.00%
3/9/81,976.42,964.63,981.22,962.8,,1.22%
3/10/81,972.66,976.42,987.59,968.47,,-0.39%
3/11/81,967.67,972.66,978.3,959.11,,-0.51%
3/12/81,989.82,967.67,991.34,966.05,,2.29%
3/13/81,985.77,989.81,"1,002.70",981.09,,-0.41%
3/16/81,"1,002.79",985.77,"1,005.41",979.38,,1.73%
3/17/81,992.53,"1,002.80","1,011.08",986.22,,-1.02%
3/18/81,994.06,992.53,"1,003.33",984.16,,0.15%
3/19/81,986.58,994.06,"1,001.70",981.19,,-0.75%
3/20/81,992.8,986.58,"1,002.06",981.27,,0.63%
3/23/81,"1,004.23",992.8,"1,008.92",988.56,,1.15%
3/24/81,996.13,"1,004.23","1,015.58",992.35,,-0.81%
3/25/81,"1,015.22",996.13,"1,016.48",992.7,,1.92%
3/26/81,"1,005.76","1,015.22","1,021.81","1,000.81",,-0.93%
3/27/81,994.78,"1,005.77","1,008.30",990,,-1.09%
3/30/81,992.16,994.78,"1,005.05",987.2,,-0.26%
3/31/81,"1,003.87",996.58,"1,011.44",996.58,,1.18%
4/1/81,"1,014.14","1,003.87","1,020.63","1,002.16",,1.02%
4/2/81,"1,009.01","1,014.14","1,020.63","1,002.06",,-0.51%
4/3/81,"1,007.11","1,009.02","1,017.02","1,000.72",,-0.19%
4/6/81,994.24,"1,004.59","1,004.59",986.67,,-1.28%
4/7/81,992.89,994.23,"1,004.41",987.03,,-0.14%
4/8/81,993.43,992.89,"1,000.45",987.84,,0.05%
4/9/81,998.83,993.44,"1,004.50",984.88,,0.54%
4/10/81,"1,000.27",998.83,"1,009.02",990.63,,0.14%
4/13/81,993.16,"1,000.27","1,003.52",987.66,,-0.71%
4/14/81,989.1,993.16,998.56,981.81,,-0.41%
4/15/81,"1,001.71",989.09,"1,004.41",987.03,,1.27%
4/16/81,"1,005.58","1,001.70","1,012.80",995.23,,0.39%
4/20/81,"1,015.94","1,005.58","1,020.70",995.14,,1.03%
4/21/81,"1,005.94","1,015.94","1,020.98","1,001.44",,-0.98%
4/22/81,"1,007.02","1,005.94","1,013.95",996.13,,0.11%
4/23/81,"1,010.27","1,007.02","1,022.23","1,001.89",,0.32%
4/24/81,"1,020.35","1,010.27","1,024.69","1,004.31",,1.00%
4/27/81,"1,024.05","1,020.34","1,030.98","1,013.88",,0.36%
4/28/81,"1,016.93","1,024.05","1,029.63","1,009.38",,-0.70%
4/29/81,"1,004.32","1,016.94","1,018.38",996.58,,-1.24%
4/30/81,997.75,"1,004.31","1,010.91",991.89,,-0.65%
5/1/81,995.59,997.75,"1,005.22",987.13,,-0.22%
5/4/81,979.11,985.41,985.41,971.91,,-1.66%
5/5/81,972.44,979.11,979.38,964.52,,-0.68%
5/6/81,973.34,972.44,983.16,969.47,,0.09%
5/7/81,978.39,973.34,981.98,969.3,,0.52%
5/8/81,976.4,978.39,983.88,972.7,,-0.20%
5/11/81,963.44,976.41,979.47,959.83,,-1.33%
5/12/81,970.82,963.44,973.7,956.69,,0.77%
5/13/81,967.76,970.81,978.13,961.81,,-0.32%
5/14/81,973.07,967.77,979.02,963.08,,0.55%
5/15/81,985.95,973.06,990.09,971.72,,1.32%
5/18/81,985.77,985.95,994.42,978.84,,-0.02%
5/19/81,980.01,985.77,988.3,972.27,,-0.58%
5/20/81,976.86,980.02,984.88,971.36,,-0.32%
5/21/81,976.59,976.86,984.06,969.11,,-0.03%
5/22/81,971.72,976.59,982.63,966.59,,-0.50%
5/26/81,983.96,971.72,987.2,965.69,,1.26%
5/27/81,993.14,983.96,998.7,978.77,,0.93%
5/28/81,994.25,993.14,"1,002.97",982.66,,0.11%
5/29/81,991.75,994.25,"1,003.16",985.44,,-0.25%
6/1/81,997.96,991.75,"1,010.48",988.97,,0.63%
6/2/81,987.48,997.95,"1,003.16",984.7,,-1.05%
6/3/81,989.71,987.48,993.14,976.81,,0.23%
6/4/81,986.74,989.7,996.66,980.25,,-0.30%
6/5/81,993.79,986.73,999.44,981.19,,0.71%
6/8/81,995.64,993.8,"1,003.52",990.55,,0.19%
6/9/81,994.44,995.64,"1,004.45",987.77,,-0.12%
6/10/81,993.88,994.44,"1,003.70",985.91,,-0.06%
6/11/81,"1,007.42",993.88,"1,010.56",989.89,,1.36%
6/12/81,"1,006.28","1,007.42","1,017.22",996.77,,-0.11%
6/15/81,"1,011.99","1,006.84","1,023.02","1,006.84",,0.57%
6/16/81,"1,003.33","1,011.98","1,017.50",997.91,,-0.86%
6/17/81,"1,006.56","1,003.33","1,010.84",992.02,,0.32%
6/18/81,995.15,"1,006.56","1,011.80",990.95,,-1.13%
6/19/81,996.19,995.16,"1,002.84",988.77,,0.10%
6/22/81,994.2,996.19,"1,004.19",988.95,,-0.20%
6/23/81,"1,006.66",994.2,"1,008.94",990.02,,1.25%
6/24/81,999.33,"1,006.66","1,008.09",993.16,,-0.73%
6/25/81,996.77,999.33,"1,007.98",992.58,,-0.26%
6/26/81,992.87,996.77,"1,001.81",988.48,,-0.39%
6/29/81,984.59,992.88,996.39,981.16,,-0.83%
6/30/81,976.88,984.59,988.02,972.7,,-0.78%
7/1/81,967.66,976.88,978.98,963.28,,-0.94%
7/2/81,959.19,967.66,972.7,954.72,,-0.88%
7/6/81,949.3,957.95,957.95,941.97,,-1.03%
7/7/81,954.15,949.3,962.9,943.48,,0.51%
7/8/81,953.48,954.16,961.28,944.06,,-0.07%
7/9/81,959,953.48,963.19,950.06,,0.58%
7/10/81,955.67,959,963.38,950.16,,-0.35%
7/13/81,954.34,955.67,962.42,949.88,,-0.14%
7/14/81,948.25,954.34,956.53,941.5,,-0.64%
7/15/81,954.15,948.25,960.33,945.48,,0.62%
7/16/81,955.48,954.16,960.52,947.11,,0.14%
7/17/81,958.9,955.48,964.8,949.3,,0.36%
7/20/81,940.54,954.81,954.81,937.02,,-1.91%
7/21/81,934.46,940.55,944.34,927.23,,-0.65%
7/22/81,924.66,934.45,942.06,922.38,,-1.05%
7/23/81,928.56,924.66,932.84,918.66,,0.42%
7/24/81,936.74,928.56,941.78,926.94,,0.88%
7/27/81,945.87,937.13,950.81,937.13,,0.97%
7/28/81,939.4,945.88,948.16,934.66,,-0.68%
7/29/81,937.4,939.41,947.3,933.5,,-0.21%
7/30/81,945.11,937.41,948.25,934.36,,0.82%
7/31/81,952.34,945.11,956.72,943.41,,0.76%
8/3/81,946.25,952.34,955.48,940.45,,-0.64%
8/4/81,945.97,946.25,951.39,937.41,,-0.03%
8/5/81,953.58,945.97,958.81,942.16,,0.80%
8/6/81,952.91,953.58,961.47,947.34,,-0.07%
8/7/81,942.54,952.91,954.16,938.45,,-1.09%
8/10/81,943.68,942.55,948.81,935.88,,0.12%
8/11/81,949.3,943.69,955.48,939.5,,0.60%
8/12/81,945.21,949.3,955.86,942.27,,-0.43%
8/13/81,944.35,945.2,952.91,938.55,,-0.09%
8/14/81,936.93,944.34,947.77,933.8,,-0.79%
8/17/81,926.75,936.94,939.41,924.38,,-1.09%
8/18/81,924.37,926.75,932.73,916.38,,-0.26%
8/19/81,926.46,924.38,932.08,918.38,,0.23%
8/20/81,928.37,926.45,935.31,923.52,,0.21%
8/21/81,920.57,928.37,930.65,917.14,,-0.84%
8/24/81,900.11,917.44,917.44,896.97,,-2.22%
8/25/81,901.83,900.11,904.3,887.45,,0.19%
8/26/81,899.26,901.83,908.39,893.65,,-0.28%
8/27/81,889.08,899.27,900.48,883.66,,-1.13%
8/28/81,892.22,889.08,898.78,884.8,,0.35%
8/31/81,881.47,892.22,900.88,879.09,,-1.20%
9/1/81,882.71,881.47,889.36,873.09,,0.14%
9/2/81,884.23,882.7,892.41,879.28,,0.17%
9/3/81,867.01,884.23,888.7,865.11,,-1.95%
9/4/81,861.68,867.02,869.95,856.16,,-0.61%
9/8/81,851.12,861.69,863.39,843.13,,-1.23%
9/9/81,853.88,851.13,861.3,844.94,,0.32%
9/10/81,862.44,853.88,868.81,853.13,,1.00%
9/11/81,872.81,862.44,875.48,857.2,,1.20%
9/14/81,866.15,872.81,876.24,860.06,,-0.76%
9/15/81,858.35,866.16,872.53,856.74,,-0.90%
9/16/81,851.6,858.34,858.45,845.99,,-0.79%
9/17/81,840.09,851.59,858.27,837.33,,-1.35%
9/18/81,836.19,840.09,845.52,829.44,,-0.46%
9/21/81,846.56,836.19,851.69,829.44,,1.24%
9/22/81,845.7,846.56,855.41,838.19,,-0.10%
9/23/81,840.94,845.7,847.52,827.25,,-0.56%
9/24/81,835.14,840.94,850.66,832,,-0.69%
9/25/81,824.01,834.47,834.47,815.53,,-1.33%
9/28/81,842.56,824.02,844.66,807.45,,2.25%
9/29/81,847.89,842.56,858.83,837.8,,0.63%
9/30/81,849.98,847.89,854.36,839.61,,0.25%
10/1/81,852.26,849.98,855.88,840.47,,0.27%
10/2/81,860.73,852.27,866.34,848.66,,0.99%
10/5/81,859.87,860.73,873.95,854.83,,-0.10%
10/6/81,856.26,859.87,870.81,848.73,,-0.42%
10/7/81,868.72,856.27,871.58,853.98,,1.46%
10/8/81,878.14,868.72,881.66,862.63,,1.08%
10/9/81,873,878.14,885.84,866.34,,-0.59%
10/12/81,869.48,873,877.77,862.25,,-0.40%
10/13/81,865.58,869.48,876.05,859.59,,-0.45%
10/14/81,850.65,865.58,866.53,848.45,,-1.72%
10/15/81,856.26,850.66,861.48,845.61,,0.66%
10/16/81,851.69,856.27,860.73,846.38,,-0.53%
10/19/81,847.13,851.69,853.88,840.09,,-0.54%
10/20/81,851.88,847.13,860.06,844.75,,0.56%
10/21/81,851.03,851.88,861.97,846.45,,-0.10%
10/22/81,848.27,851.03,854.06,840.84,,-0.32%
10/23/81,837.99,847.59,847.59,833.14,,-1.21%
10/26/81,830.96,837.98,837.98,823.63,,-0.84%
10/27/81,838.38,830.95,846.94,828.02,,0.89%
10/28/81,837.61,838.38,847.89,832.3,,-0.09%
10/29/81,832.95,837.61,842.47,826.58,,-0.56%
10/30/81,852.55,832.95,854.83,826.95,,2.35%
11/2/81,866.82,855.97,872.53,855.97,,1.67%
11/3/81,868.72,866.81,873.19,859.88,,0.22%
11/4/81,866.82,868.72,876.05,859.3,,-0.22%
11/5/81,859.11,866.81,874.14,856.94,,-0.89%
11/6/81,852.45,859.11,861.2,847.89,,-0.78%
11/9/81,855.21,852.45,861.48,844.66,,0.32%
11/10/81,853.98,855.2,865.58,849.13,,-0.14%
11/11/81,857.12,853.98,860.83,849.03,,0.37%
11/12/81,860.54,857.13,869.02,854.06,,0.40%
11/13/81,855.88,860.55,865.2,851.8,,-0.54%
11/16/81,845.03,853.8,853.8,839.05,,-1.27%
11/17/81,850.17,845.03,853.5,841.23,,0.61%
11/18/81,844.08,850.17,854.27,839.98,,-0.72%
11/19/81,844.75,844.08,850.08,834.57,,0.08%
11/20/81,852.93,844.75,858.16,841.8,,0.97%
11/23/81,851.79,852.94,860.92,848.17,,-0.13%
11/24/81,870.24,851.8,873.3,850.17,,2.17%
11/25/81,878.14,870.72,884.98,870.72,,0.91%
11/27/81,885.94,878.14,890.89,875.77,,0.89%
11/30/81,888.98,885.94,892.8,878.14,,0.34%
12/1/81,890.22,888.98,896.13,881.38,,0.14%
12/2/81,882.61,890.22,892.41,879.28,,-0.85%
12/3/81,883.85,882.61,888.31,875.86,,0.14%
12/4/81,892.69,885.75,898.5,885.75,,1.00%
12/7/81,886.99,892.69,897.17,883.38,,-0.64%
12/8/81,881.75,886.98,889.36,875.3,,-0.59%
12/9/81,888.22,881.75,891.45,879.19,,0.73%
12/10/81,892.03,888.22,897.73,885.19,,0.43%
12/11/81,886.51,892.03,897.45,883.38,,-0.62%
12/14/81,871.48,882.52,882.52,868.72,,-1.70%
12/15/81,875.95,871.48,880.33,867.77,,0.51%
12/16/81,868.72,875.95,878.42,865.11,,-0.83%
12/17/81,870.53,868.72,874.71,862.81,,0.21%
12/18/81,875.76,870.53,880.7,867.39,,0.60%
12/21/81,873.1,875.77,879.56,868.63,,-0.30%
12/22/81,871.96,873.09,878.81,867.77,,-0.13%
12/23/81,869.67,871.95,877.28,865.39,,-0.26%
12/24/81,873.38,869.67,876.14,866.16,,0.43%
12/28/81,870.34,873.38,878.05,867.77,,-0.35%
12/29/81,868.25,870.34,875.67,864.44,,-0.24%
12/30/81,873.1,868.25,879.77,865.95,,0.56%
12/31/81,875,873.09,880.33,868.91,,0.22%
1/4/82,882.52,875,887.38,871.86,,0.86%
1/5/82,865.3,882.52,882.61,862.81,,-1.95%
1/6/82,861.02,865.3,868.72,853.41,,-0.49%
1/7/82,861.78,861.02,865.39,851.22,,0.09%
1/8/82,866.53,861.78,872.16,858.92,,0.55%
1/11/82,850.46,866.53,872.44,848.55,,-1.85%
1/12/82,847.7,850.45,856.06,842.66,,-0.32%
1/13/82,838.95,847.7,855.31,835.14,,-1.03%
1/14/82,842.28,838.95,848.36,834.09,,0.40%
1/15/82,847.6,842.28,852.64,840.38,,0.63%
1/18/82,855.12,847.59,857.78,838.47,,0.89%
1/19/82,847.41,855.12,861.97,845.22,,-0.90%
1/20/82,845.89,847.41,853.5,838.95,,-0.18%
1/21/82,848.27,845.89,856.64,842.84,,0.28%
1/22/82,845.03,848.27,853.31,839.8,,-0.38%
1/25/82,842.75,845.03,846.75,832.56,,-0.27%
1/26/82,841.51,842.75,849.8,836.77,,-0.15%
1/27/82,842.66,841.52,848.08,832.67,,0.14%
1/28/82,864.25,845.31,867.2,845.31,,2.56%
1/29/82,871.1,864.25,876.7,859.78,,0.79%
2/1/82,851.69,866.34,866.34,848.08,,-2.23%
2/2/82,852.55,851.69,860.83,846.45,,0.10%
2/3/82,845.03,852.55,858.27,841.89,,-0.88%
2/4/82,847.03,845.03,852.73,835.7,,0.24%
2/5/82,851.03,847.03,858.27,842.94,,0.47%
2/8/82,833.43,849.7,849.7,830.86,,-2.07%
2/9/82,830.57,833.44,838.47,824.11,,-0.34%
2/10/82,836.66,830.56,842.09,829.34,,0.73%
2/11/82,834.67,836.66,841.42,827.25,,-0.24%
2/12/82,833.81,834.67,841.31,829.23,,-0.10%
2/16/82,831.34,833.81,834.67,817.27,,-0.30%
2/17/82,827.63,831.34,836.95,822.69,,-0.45%
2/18/82,828.96,827.63,836.95,824.02,,0.16%
2/19/82,824.3,828.95,833.33,818.59,,-0.56%
2/22/82,811.26,824.3,835.81,809.55,,-1.58%
2/23/82,812.98,811.27,817.73,802.23,,0.21%
2/24/82,826.77,812.98,829.72,806.52,,1.70%
2/25/82,825.82,826.77,837.42,820.78,,-0.11%
2/26/82,824.39,825.81,831.23,817.83,,-0.17%
3/1/82,828.39,824.39,834.28,818.2,,0.49%
3/2/82,825.82,828.39,840.66,821.54,,-0.31%
3/3/82,815.16,825.81,826.02,808.69,,-1.29%
3/4/82,807.55,815.16,819.81,800.7,,-0.93%
3/5/82,807.36,807.55,814.97,799.28,,-0.02%
3/8/82,795.47,807.36,819.81,794.52,,-1.47%
3/9/82,803.84,795.47,810.8,786.16,,1.05%
3/10/82,804.89,803.84,815.27,797.84,,0.13%
3/11/82,805.56,804.89,814.88,800.52,,0.08%
3/12/82,797.37,805.56,806.31,792.05,,-1.02%
3/15/82,800.99,797.38,805.19,789.38,,0.45%
3/16/82,798.33,800.98,808.41,795.56,,-0.33%
3/17/82,795.85,798.33,802.7,791.3,,-0.31%
3/18/82,805.27,795.84,808.41,795,,1.18%
3/19/82,805.65,805.27,811.64,799.75,,0.05%
3/22/82,819.54,805.66,824.02,804.8,,1.72%
3/23/82,826.67,819.55,830.67,817.55,,0.87%
3/24/82,823.34,826.67,831.81,819.92,,-0.40%
3/25/82,827.63,823.34,833.7,818.59,,0.52%
3/26/82,817.92,827.44,827.44,814.12,,-1.17%
3/29/82,823.82,817.92,826.77,813.17,,0.72%
3/30/82,824.49,823.81,829.72,816.97,,0.08%
3/31/82,822.77,824.48,830.56,818.41,,-0.21%
4/1/82,833.24,822.77,836.66,820.48,,1.27%
4/2/82,838.57,833.23,843.23,831.53,,0.64%
4/5/82,835.33,838.56,843.89,830.95,,-0.39%
4/6/82,839.33,835.33,842.84,827.91,,0.48%
4/7/82,836.85,839.33,845.03,832.48,,-0.30%
4/8/82,842.94,836.84,847.52,833.33,,0.73%
4/12/82,841.32,842.94,847.31,836.38,,-0.19%
4/13/82,841.04,841.31,847.89,836.19,,-0.03%
4/14/82,838.09,841.05,844.45,831.91,,-0.35%
4/15/82,839.61,838.09,842.84,832.38,,0.18%
4/16/82,843.42,839.61,848.36,836.84,,0.45%
4/19/82,846.08,843.42,854.27,838.66,,0.32%
4/20/82,840.56,846.08,848.94,836.38,,-0.65%
4/21/82,843.42,840.56,847.7,835.81,,0.34%
4/22/82,853.12,843.7,857.02,843.7,,1.15%
4/23/82,862.16,853.13,865.39,851.8,,1.06%
4/26/82,865.58,862.16,871.19,856.45,,0.40%
4/27/82,857.5,865.58,868.34,853.5,,-0.93%
4/28/82,852.64,857.5,861.48,845.98,,-0.57%
4/29/82,844.94,852.64,852.94,840.09,,-0.90%
4/30/82,848.36,844.94,852.55,841.7,,0.40%
5/3/82,849.03,848.36,852.74,837.52,,0.08%
5/4/82,854.45,849.03,860.16,848.17,,0.64%
5/5/82,854.45,854.45,861.97,848.73,,0.00%
5/6/82,863.2,856.34,867.95,856.34,,1.02%
5/7/82,869.2,863.2,876.52,859.78,,0.70%
5/10/82,860.92,869.2,870.23,857.97,,-0.95%
5/11/82,865.87,860.92,870.63,857.31,,0.57%
5/12/82,865.77,865.88,874.52,858.92,,-0.01%
5/13/82,859.11,865.77,869.86,855.88,,-0.77%
5/14/82,857.78,859.11,864.55,853.88,,-0.15%
5/17/82,845.32,857.2,857.2,842.94,,-1.45%
5/18/82,840.85,845.31,848.08,836.66,,-0.53%
5/19/82,835.9,840.84,845.41,832.56,,-0.59%
5/20/82,832.48,835.91,839.7,827.63,,-0.41%
5/21/82,835.9,832.48,841.23,829.23,,0.41%
5/24/82,836.38,835.91,840.09,830.09,,0.06%
5/25/82,834.57,836.38,845.31,832.38,,-0.22%
5/26/82,828.77,834.56,836.84,824.2,,-0.69%
5/27/82,824.96,828.77,832.19,821.06,,-0.46%
5/28/82,819.54,824.95,828.86,815.55,,-0.66%
6/1/82,814.97,819.55,822.95,811.94,,-0.56%
6/2/82,816.88,814.97,822.39,810.88,,0.23%
6/3/82,816.5,816.88,824.3,810.8,,-0.05%
6/4/82,804.98,816.5,818.88,802.42,,-1.41%
6/7/82,804.03,804.98,809.94,797.09,,-0.12%
6/8/82,802.23,804.03,809.84,799.28,,-0.22%
6/9/82,795.57,802.23,804.03,789.77,,-0.83%
6/10/82,798.71,795.56,803.38,790.53,,0.39%
6/11/82,809.74,803.38,815.92,803.38,,1.38%
6/14/82,801.85,809.73,810.22,798.61,,-0.97%
6/15/82,801.27,801.84,805.19,793.38,,-0.07%
6/16/82,796.9,801.27,809.17,793.84,,-0.55%
6/17/82,791.48,796.91,797.56,787.02,,-0.68%
6/18/82,788.62,791.48,793.56,784.53,,-0.36%
6/21/82,789.95,788.63,797.84,784.25,,0.17%
6/22/82,799.66,789.95,801.45,787.67,,1.23%
6/23/82,813.17,799.66,815.34,795.77,,1.69%
6/24/82,810.41,813.17,821.63,805.56,,-0.34%
6/25/82,803.08,810.41,812.13,800.61,,-0.90%
6/28/82,811.93,803.08,816.69,800.52,,1.10%
6/29/82,812.21,811.94,818.41,805.19,,0.03%
6/30/82,811.93,812.2,821.63,807.84,,-0.03%
7/1/82,803.27,811.94,814.88,800.05,,-1.07%
7/2/82,796.99,803.19,803.19,792.52,,-0.78%
7/6/82,798.9,796.98,802.89,789.19,,0.24%
7/7/82,799.66,798.91,804.7,793.19,,0.10%
7/8/82,804.98,799.66,807.17,787.39,,0.67%
7/9/82,814.12,804.98,818.59,803.38,,1.14%
7/12/82,824.87,814.69,830.09,814.69,,1.32%
7/13/82,824.2,824.88,832.95,816.97,,-0.08%
7/14/82,828.39,824.2,831.63,815.27,,0.51%
7/15/82,827.34,828.39,836.56,821.25,,-0.13%
7/16/82,828.67,827.34,837.33,819.92,,0.16%
7/19/82,826.1,828.67,836.66,822.69,,-0.31%
7/20/82,833.43,826.09,837.7,820.02,,0.89%
7/21/82,832.19,833.44,843.8,828.2,,-0.15%
7/22/82,832,832.19,839.71,823.7,,-0.02%
7/23/82,830.57,832,838.47,824.69,,-0.17%
7/26/82,825.44,830.56,833.23,820.59,,-0.62%
7/27/82,822.77,825.44,831.05,818.02,,-0.32%
7/28/82,811.83,822.77,823.44,807.66,,-1.33%
7/29/82,812.21,811.83,817.55,801.45,,0.05%
7/30/82,808.6,812.2,817.64,806.13,,-0.44%
8/2/82,822.11,808.59,824.11,807.84,,1.67%
8/3/82,816.4,822.11,831.44,815.27,,-0.69%
8/4/82,803.46,815.34,815.34,800.89,,-1.59%
8/5/82,795.85,803.45,804.41,789.77,,-0.95%
8/6/82,784.34,795.84,798.98,781.77,,-1.45%
8/9/82,780.35,784.34,784.34,769.98,,-0.51%
8/10/82,779.3,780.34,789.09,775.69,,-0.13%
8/11/82,777.21,779.3,783.95,772.17,,-0.27%
8/12/82,776.92,777.2,786.16,773.59,,-0.04%
8/13/82,788.05,776.92,790.63,774.55,,1.43%
8/16/82,792.43,788.53,803.84,788.53,,0.56%
8/17/82,831.24,796.14,832.77,796.14,,4.90%
8/18/82,829.43,831.23,858.55,826.09,,-0.22%
8/19/82,838.57,829.44,848.94,824.48,,1.10%
8/20/82,869.29,840.84,871.19,840.84,,3.66%
8/23/82,891.17,869.3,894.22,861.69,,2.52%
8/24/82,874.9,891.17,893.36,869.02,,-1.83%
8/25/82,884.89,874.91,900.97,867.88,,1.14%
8/26/82,892.41,884.89,908.95,882.61,,0.85%
8/27/82,883.47,892.41,893.84,874.14,,-1.00%
8/30/82,893.3,883.47,895.42,872.42,,1.11%
8/31/82,901.31,893.3,910.95,887.97,,0.90%
9/1/82,895.05,901.31,911.33,890.91,,-0.69%
9/2/82,909.4,895.05,913.17,888.7,,1.60%
9/3/82,925.13,913.55,940.48,913.55,,1.73%
9/7/82,914.28,925.13,928.34,906.92,,-1.17%
9/8/82,915.75,914.28,927.34,906.81,,0.16%
9/9/82,912.53,915.75,925.31,906.27,,-0.35%
9/10/82,906.82,912.53,912.91,897.08,,-0.63%
9/13/82,918.69,906.81,921.08,898.36,,1.31%
9/14/82,923.01,918.69,933.13,914.92,,0.47%
9/15/82,930.46,923.02,933.13,915.56,,0.81%
9/16/82,927.8,930.45,938.47,922.45,,-0.29%
9/17/82,916.94,927.8,931.3,912.7,,-1.17%
9/20/82,916.3,916.94,921.45,904.7,,-0.07%
9/21/82,934.79,916.3,937.09,913.91,,2.02%
9/22/82,927.61,934.8,951.16,924.67,,-0.77%
9/23/82,925.77,927.61,933.5,915.38,,-0.20%
9/24/82,919.52,925.77,926.42,913.45,,-0.68%
9/27/82,920.9,919.52,925.05,909.86,,0.15%
9/28/82,919.33,920.91,930.73,916.02,,-0.17%
9/29/82,906.27,919.33,920.7,901.13,,-1.42%
9/30/82,896.25,906.27,908.2,891.28,,-1.11%
10/1/82,907.74,896.25,910.88,892.02,,1.28%
10/4/82,903.61,907.73,908.56,892.02,,-0.45%
10/5/82,907.19,903.61,917.77,899.47,,0.40%
10/6/82,944.26,907.73,946.38,907.73,,4.09%
10/7/82,965.97,950.23,972.88,950.23,,2.30%
10/8/82,986.85,965.97,992.92,961.64,,2.16%
10/11/82,"1,012.79",991.55,"1,027.59",991.55,,2.63%
10/12/82,"1,003.68","1,012.80","1,026.95",992,,-0.90%
10/13/82,"1,015.18","1,003.69","1,033.56",991.63,,1.15%
10/14/82,996.87,"1,015.08","1,020.97",991.17,,-1.80%
10/15/82,993.1,996.88,"1,003.86",981.88,,-0.38%
10/18/82,"1,019.22",993.09,"1,023.45",991.63,,2.63%
10/19/82,"1,013.80","1,019.22","1,031.09","1,001.66",,-0.53%
10/20/82,"1,034.12","1,013.80","1,035.23","1,005.98",,2.00%
10/21/82,"1,036.98","1,033.11","1,044.15","1,022.16",,0.28%
10/22/82,"1,031.46","1,035.04","1,046.08","1,030.35",,-0.53%
10/25/82,995.13,"1,030.35","1,030.35",994.2,,-3.52%
10/26/82,"1,006.07",995.67,"1,006.16",979.76,,1.10%
10/27/82,"1,006.35","1,006.16","1,013.52","1,001.93",,0.03%
10/28/82,990.99,"1,007.63","1,007.63",991.35,,-1.53%
10/29/82,991.72,991.17,994.75,983.53,,0.07%
